Country,Year,Cellphone,Internetuser,Radio,Telephone,Xlpopulation,Xlrealgdp
Guatemala,1983,0,,393,,7898,25193
Guatemala,1984,0,,421,,8118,25321
Guatemala,1985,0,,450,128000,8351,25167
Guatemala,1986,0,,477,,8593,25199
Guatemala,1987,0,,505,133000,8844,26094
Guatemala,1988,0,,535,138000,9103,27110
Guatemala,1989,0,,566,159000,9366,28179
Guatemala,1990,286.5616,,600,190000,9631,29050
Guatemala,1991,1199.033,,627,198571.08,9901,30125
Guatemala,1992,2111.491,,656,211453.88,10179,31601
Guatemala,1993,2961.955,,686,228922.45,10465,32865
Guatemala,1994,10410.61,,717,243890.11,10759,34212
Guatemala,1995,29986.98,299.8798,750,286237.22,11061,35923
Guatemala,1996,43420.54,1999.998,800,338031.38,11370,37001
Guatemala,1997,64175.7,9997.148,835,429589.47,11686,38592
Guatemala,1998,111424.4,49990.74,872,516904.28,12008,40522
Guatemala,1999,337743.3,64991.42,910,610598.44,12325.1,41085.3
Guinea,1958,,,35,3000,3069,
Guinea,1959,,,37,3000,3125,
Guinea,1960,,,40,3000,3183,
Guinea,1961,,,42,4000,3243,
Guinea,1962,,,45,4000,3306,
Guinea,1963,,,47,4000,3360,
Guinea,1964,,,50,6000,3420,
Guinea,1965,,,75,6000,3510,
Guinea,1966,,,75,6000,3608,
Guinea,1967,,,80,6000,3702,
Guinea,1968,,,85,7000,3747,
Guinea,1969,,,90,,3832,
Guinea,1970,,,91,7000,3921,
Guinea,1971,,,95,7000,4013,
Guinea,1972,,,100,8000,4108,
Guinea,1973,,,101,9000,4206,
Guinea,1974,,,105,10000,4416,
Guinea,1975,0,,110,,4527,
Guinea,1976,0,,120,10000,4955,
Guinea,1977,0,,124,10000,5062,
Guinea,1978,0,,128,11000,5173,
Guinea,1979,0,,132,11000,5288,
Guinea,1980,0,,136,12000,5407,
Guinea,1981,0,,144,13000,5531,
Guinea,1982,0,,152,13000,5660,
Guinea,1983,0,,161,13000,4410,
Guinea,1984,0,,170,14000,4532,
Guinea,1985,0,,180,15000,4661,
Guinea,1986,0,,191,15000,4794,
Guinea,1987,0,,202,16000,4931,
Guinea,1988,0,,214,10000,5071,
Guinea,1989,0,,227,11000,5585,
Guinea,1990,0,,240,11000,5755,
Guinea,1991,0,,255,12000,5932,
Guinea,1992,0,,271,11000,6116,
Guinea,1993,40.30635,,288,12000,6306,
Guinea,1994,775.3158,9.548106,306,,6471.07,
Guinea,1995,901.8364,47.46507,325,,6636.13,
Guinea,1996,895.9171,141.4522,350,,6801.2,
Guinea,1997,2739.759,286.5675,357,,6965.28,
Guinea,1998,20854.77,483.4962,364,,7128.39,
Guinea,1999,24638.66,4891.794,371,,7292.47,
Guinea-Bissau,1974,,,9,,516,
Guinea-Bissau,1975,0,,10,,628,
Guinea-Bissau,1976,0,,11,,663,
Guinea-Bissau,1977,0,,14,,702,
Guinea-Bissau,1978,0,,17,,742,
Guinea-Bissau,1979,0,,20,,778,
Guinea-Bissau,1980,0,,25,,781,
Guinea-Bissau,1981,0,,26,1855.3582,797,
Guinea-Bissau,1982,0,,27,3127.3435,814,
Guinea-Bissau,1983,0,,28,3846.5913,832,
Guinea-Bissau,1984,0,,29,4918.0298,850,
Guinea-Bissau,1985,0,,30,5613.4019,869,
Guinea-Bissau,1986,0,,31,5713.1763,889,
Guinea-Bissau,1987,0,,33,5788.709,910,
Guinea-Bissau,1988,0,,35,5823.4668,932,
Guinea-Bissau,1989,0,,36,6037.3306,944,
Guinea-Bissau,1990,0,,38,6276.2241,964,
Guinea-Bissau,1991,0,,39,6612.2568,984,
Guinea-Bissau,1992,0,,41,6947.2988,1006,
Guinea-Bissau,1993,0,,42,7274.4453,1028,
Guinea-Bissau,1994,0,,44,7628.5,1057.8,
Guinea-Bissau,1995,0,,45,8196.417,1089.38,
Guinea-Bissau,1996,0,,47,8899.4961,1120.96,
Guinea-Bissau,1997,0,226.4209,49,8642.0391,1151.64,
Guinea-Bissau,1998,0,337.9863,51,9105.208,1183.22,
Guinea-Bissau,1999,0,1697.617,53,6899.77,1214.8,
Guyana,1966,,,90,11000,661,
Guyana,1967,,,90,12000,677,
Guyana,1968,,,90,13000,690,
Guyana,1969,,,90,14000,699,
Guyana,1970,,,80,15000,709,
Guyana,1971,,,90,15000,724,
Guyana,1972,,,100,15000,741,
Guyana,1973,,,150,17000,758,
Guyana,1974,,,215,19000,769,
Guyana,1975,0,,280,21000,781,
Guyana,1976,0,,285,23000,794,
Guyana,1977,0,,300,27000,806,
Guyana,1978,0,,301,,820,
Guyana,1979,0,,302,,848,
Guyana,1980,0,,303,,865,
Guyana,1981,0,,304,28000,883,
Guyana,1982,0,,304,,901,
Guyana,1983,0,,305,,918,
Guyana,1984,0,,305,,936,
Guyana,1985,0,,355,33000,,
Guyana,1986,0,,361,33000,972,
Guyana,1987,0,,367,,989,
Guyana,1988,0,,374,,1007,
Guyana,1989,0,,380,,1001.54,
Guyana,1990,0,,387,,994.715,
Guyana,1991,0,,391,,997.433,
Guyana,1992,761.8411,,396,,1000.15,
Guyana,1993,928.4211,,401,,1004.22,
Guyana,1994,1122.681,,405,,1006.94,
Guyana,1995,1111.023,,410,,1011.02,
Guyana,1996,1068.258,445.0716,415,,1015.09,
Guyana,1997,1242.417,887.5711,420,,1019.16,
Guyana,1998,1286.362,1770.377,425,,1023.24,
Guyana,1999,2489.053,26517.19,430,,1028.67,
Haiti,1815,,,0,,,
Haiti,1816,,,0,,,
Haiti,1817,,,0,,,
Haiti,1818,,,0,,,
Haiti,1819,,,0,,,
Haiti,1820,,,0,,,
Haiti,1821,,,0,,,
Haiti,1822,,,0,,,
Haiti,1823,,,0,,,
Haiti,1824,,,0,,,
Haiti,1825,,,0,,,
Haiti,1826,,,0,,,
Haiti,1827,,,0,,,
Haiti,1828,,,0,,,
Haiti,1829,,,0,,,
Haiti,1830,,,0,,,
Haiti,1831,,,0,,,
Haiti,1832,,,0,,,
Haiti,1833,,,0,,,
Haiti,1834,,,0,,,
Haiti,1835,,,0,,,
Haiti,1836,,,0,,,
Haiti,1837,,,0,,,
Haiti,1838,,,0,,,
Haiti,1839,,,0,,,
Haiti,1840,,,0,,,
Haiti,1841,,,0,,,
Haiti,1842,,,0,,,
Haiti,1843,,,0,,,
Haiti,1844,,,0,,,
Haiti,1845,,,0,,,
Haiti,1846,,,0,,,
Haiti,1847,,,0,,,
Haiti,1848,,,0,,,
Haiti,1849,,,0,,,
Haiti,1850,,,0,,,
Haiti,1851,,,0,,,
Haiti,1852,,,0,,,
Haiti,1853,,,0,,,
Haiti,1854,,,0,,,
Haiti,1855,,,0,,,
Haiti,1856,,,0,,,
Haiti,1857,,,0,,,
Haiti,1858,,,0,,,
Haiti,1859,,,0,,,
Haiti,1860,,,0,,,
Haiti,1861,,,0,,,
Haiti,1862,,,0,,,
Haiti,1863,,,0,,,
Haiti,1864,,,0,,,
Haiti,1865,,,0,,,
Haiti,1866,,,0,,,
Haiti,1867,,,0,,,
Haiti,1868,,,0,,,
Haiti,1869,,,0,,,
Haiti,1870,,,0,,,
Haiti,1871,,,0,,,
Haiti,1872,,,0,,,
Haiti,1873,,,0,,,
Haiti,1874,,,0,,,
Haiti,1875,,,0,,,
Haiti,1876,,,0,,,
Haiti,1877,,,0,,,
Haiti,1878,,,0,,,
Haiti,1879,,,0,,,
Haiti,1880,,,0,,,
Haiti,1881,,,0,,,
Haiti,1882,,,0,,,
Haiti,1883,,,0,,,
Haiti,1884,,,0,,,
Haiti,1885,,,0,,,
Haiti,1886,,,0,,,
Haiti,1887,,,0,,,
Haiti,1888,,,0,,,
Haiti,1889,,,0,,,
Haiti,1890,,,0,,,
Haiti,1891,,,0,,,
Haiti,1892,,,0,,,
Haiti,1893,,,0,,,
Haiti,1894,,,0,,,
Haiti,1895,,,0,,,
Haiti,1896,,,0,,,
Haiti,1897,,,0,,,
Haiti,1898,,,0,,,
Haiti,1899,,,0,,,
Haiti,1900,,,0,,1240,
Haiti,1901,,,0,,1284,
Haiti,1902,,,0,,1328,
Haiti,1903,,,0,,1370,
Haiti,1904,,,0,,1414,
Haiti,1905,,,0,,1457,
Haiti,1906,,,0,,1500,
Haiti,1907,,,0,,1543,
Haiti,1908,,,0,,1547,
Haiti,1909,,,0,,1630,
Haiti,1910,,,0,,1674,
Haiti,1911,,,0,,1717,
Haiti,1912,,,0,,1760,
Haiti,1913,,,0,,1804,
Haiti,1938,,,2,,2720,
Haiti,1939,,,3,,2763,
Haiti,1946,,,6,2900,3119,
Haiti,1947,,,5,,3175,
Haiti,1948,,,4,3500,3233,
Haiti,1949,,,3,3200,3293,
Haiti,1950,,,4,3100,3097,3254
Haiti,1951,,,7,3800,3148,3302
Haiti,1952,,,10,4100,3201,3489
Haiti,1953,,,14,4200,3257,3378
Haiti,1954,,,15,4300,3316,3654
Haiti,1955,,,17,4300,3376,3507
Haiti,1956,,,19,4000,3441,3814
Haiti,1957,,,19,4000,3508,3587
Haiti,1958,,,20,4200,3577,3871
Haiti,1959,,,21,4000,3648,3688
Haiti,1960,,,21,4000,3723,3926
Haiti,1961,,,21,4000,3800,3767
Haiti,1962,,,34,4000,3880,4128
Haiti,1963,,,47,4000,3964,3860
Haiti,1964,,,60,4000,4050,3772
Haiti,1965,,,63,4000,4137,3813
Haiti,1966,,,64,4000,4227,3790
Haiti,1967,,,75,4300,4318,3713
Haiti,1968,,,80,4500,4412,3860
Haiti,1969,,,81,,4507,3986
Haiti,1970,,,83,,4605,4174
Haiti,1971,,,85,5000,4653,4445
Haiti,1972,,,86,,4701,4603
Haiti,1973,,,90,9000,4748,4810
Haiti,1974,,,91,,4795,5114
Haiti,1975,0,,93,,4839,4995
Haiti,1976,0,,95,18000,4882,5422
Haiti,1977,0,,98,,4925,5448
Haiti,1978,0,,100,,4970,5710
Haiti,1979,0,,101,,5017,6127
Haiti,1980,0,,105,,5056,6591
Haiti,1981,0,,111,,5091,6410
Haiti,1982,0,,118,,5149,6191
Haiti,1983,0,,125,,5248,6238
Haiti,1984,0,,132,,5354,6256
Haiti,1985,0,,140,,5468,6269
Haiti,1986,0,,162,,5588,6261
Haiti,1987,0,,187,,5708,6214
Haiti,1988,0,,217,,5825,6263
Haiti,1989,0,,251,,5939,6329
Haiti,1990,0,,290,45000,6048,6323
Haiti,1991,0,,306,,6133,6329
Haiti,1992,0,,323,,6215,5456
Haiti,1993,0,,341,,6310,5336
Haiti,1994,0,,360,,6399,4893
Haiti,1995,0,,380,,6488,5138
Haiti,1996,0,600,400,,6583,5281
Haiti,1997,0,,415,,6680,5361
Haiti,1998,9818.574,1963.715,420,,6781,5532
Haiti,1999,24123.03,5789.526,425,,6917.94,
Honduras,1838,,,0,,,
Honduras,1839,,,0,,,
Honduras,1840,,,0,,,
Honduras,1841,,,0,,,
Honduras,1842,,,0,,,
Honduras,1843,,,0,,,
Honduras,1844,,,0,,,
Honduras,1845,,,0,,,
Honduras,1846,,,0,,,
Honduras,1847,,,0,,,
Honduras,1848,,,0,,,
Honduras,1849,,,0,,,
Honduras,1850,,,0,,,
Honduras,1851,,,0,,,
Honduras,1852,,,0,,,
Honduras,1853,,,0,,,
Honduras,1854,,,0,,,
Honduras,1855,,,0,,,
Honduras,1856,,,0,,,
Honduras,1857,,,0,,,
Honduras,1858,,,0,,,
Honduras,1859,,,0,,,
Honduras,1860,,,0,,,
Honduras,1861,,,0,,,
Honduras,1862,,,0,,,
Honduras,1863,,,0,,,
Honduras,1864,,,0,,,
Honduras,1865,,,0,,,
Honduras,1866,,,0,,,
Honduras,1867,,,0,,,
Honduras,1868,,,0,,,
Honduras,1869,,,0,,,
Honduras,1870,,,0,,,
Honduras,1871,,,0,,,
Honduras,1872,,,0,,,
Honduras,1873,,,0,,,
Honduras,1874,,,0,,,
Honduras,1875,,,0,,,
Honduras,1876,,,0,,,
Honduras,1877,,,0,,,
Honduras,1878,,,0,,,
Honduras,1879,,,0,,,
Honduras,1880,,,0,,,
Honduras,1881,,,0,,,
Honduras,1882,,,0,,,
Honduras,1883,,,0,,,
Honduras,1884,,,0,,,
Honduras,1885,,,0,,,
Honduras,1886,,,0,,,
Honduras,1887,,,0,,,
Honduras,1888,,,0,,,
Honduras,1889,,,0,,,
Honduras,1890,,,0,,,
Honduras,1891,,,0,,,
Honduras,1892,,,0,,,
Honduras,1893,,,0,,,
Honduras,1894,,,0,,,
Honduras,1895,,,0,,,
Honduras,1896,,,0,,,
Honduras,1897,,,0,,,
Honduras,1898,,,0,,,
Honduras,1899,,,0,,,
Honduras,1900,,,0,,420,
Honduras,1901,,,0,,436,
Honduras,1902,,,0,,452,
Honduras,1903,,,0,,468,
Honduras,1904,,,0,,484,
Honduras,1905,,,0,,500,
Honduras,1906,,,0,100,511,
Honduras,1907,,,0,,521,
Honduras,1908,,,0,,532,
Honduras,1909,,,0,,542,
Honduras,1910,,,0,,553,
Honduras,1911,,,0,,562,
Honduras,1912,,,0,,571,
Honduras,1913,,,0,100,579,
Honduras,1938,,,4,3500,1098,
Honduras,1939,,,4,,1122,
Honduras,1946,,,10,3900,1287,
Honduras,1947,,,15,,1320,
Honduras,1948,,,20,4100,1353,
Honduras,1949,,,25,,1389,
Honduras,1950,,,25,,1431,1880
Honduras,1951,,,26,4200,1474,1982
Honduras,1952,,,27,,1517,2058
Honduras,1953,,,27,,1562,2220
Honduras,1954,,,28,,1611,2094
Honduras,1955,,,29,,1662,2149
Honduras,1956,,,30,5500,1715,2322
Honduras,1957,,,49,4700,1770,2429
Honduras,1958,,,68,5900,1829,2506
Honduras,1959,,,87,,1889,2569
Honduras,1960,,,106,,1952,2728
Honduras,1961,,,125,,2017,2798
Honduras,1962,,,126,,2082,2959
Honduras,1963,,,127,9300,2151,3069
Honduras,1964,,,128,8900,2224,3229
Honduras,1965,,,135,8900,2299,3509
Honduras,1966,,,142,9900,2375,3713
Honduras,1967,,,136,10000,2453,3922
Honduras,1968,,,140,11000,2534,4154
Honduras,1969,,,145,13000,2618,4187
Honduras,1970,,,147,14000,2683,4296
Honduras,1971,,,149,17000,2767,4462
Honduras,1972,,,150,16000,2864,4635
Honduras,1973,,,155,15000,2964,4866
Honduras,1974,,,184,15000,3066,4826
Honduras,1975,0,,219,18000,3151,4949
Honduras,1976,0,,261,18000,3237,5467
Honduras,1977,0,,311,19000,3326,6047
Honduras,1978,0,,370,20000,3425,6662
Honduras,1979,0,,440,27000,3520,6976
Honduras,1980,0,,523,,3625,7014
Honduras,1981,0,,654,32000,3744,7196
Honduras,1982,0,,818,34000,3847,7078
Honduras,1983,0,,1023,36000,3946,7030
Honduras,1984,0,,1279,44000,4053,7312
Honduras,1985,0,,1600,46000,4164,7640
Honduras,1986,0,,1670,50000,4277,7710
Honduras,1987,0,,1742,54000,4390,8167
Honduras,1988,0,,1818,66000,4473,8571
Honduras,1989,0,,1897,77000,4604,8894
Honduras,1990,0,,1980,88000,4740,8898
Honduras,1991,0,,2042,94000,4880,9138
Honduras,1992,0,,2106,99880.656,5021,9668
Honduras,1993,0,,2172,111507.8,5163,10355
Honduras,1994,0,,2240,124537.63,5304,10158
Honduras,1995,0,1946.551,2310,152332.08,5445,10534
Honduras,1996,2181.568,2360.072,2380,179581.45,5585,10934
Honduras,1997,13870.91,9614.24,2450,224589.08,5725,11481
Honduras,1998,34151.39,17617.04,2520,244173.28,5862,11929
Honduras,1999,78267.55,34854.96,2600,278058.56,6019.74,11103.5
Hungary,1925,,,17,140000,8299,18914
Hungary,1926,,,60,144000,8383,18125
Hungary,1927,,,83,155000,8454,18914
Hungary,1928,,,169,169000,8520,20576
Hungary,1929,,,267,182000,8583,21250
Hungary,1930,,,308,207000,8649,20789
Hungary,1931,,,325,209000,8723,19786
Hungary,1932,,,322,200000,8785,19260
Hungary,1933,,,328,198000,8848,21003
Hungary,1934,,,340,218000,8919,21135
Hungary,1935,,,353,234000,8985,22204
Hungary,1936,,,365,247000,9046,23684
Hungary,1937,,,384,268000,9107,23158
Hungary,1938,,,419,294000,9167,24342
Hungary,1939,,,499,321000,9227,26184
Hungary,1946,,,615,113000,9042,15559
Hungary,1947,,,662,152000,9079,16102
Hungary,1948,,,713,,9158,20148
Hungary,1949,,,767,164000,9250,21776
Hungary,1950,,,826,198000,9338,23158
Hungary,1951,,,889,238000,9423,25395
Hungary,1952,,,957,276000,9504,26250
Hungary,1953,,,1030,286000,9595,26727
Hungary,1954,,,1108,304000,9706,27664
Hungary,1955,,,1193,330000,9825,30164
Hungary,1956,,,1284,346000,9911,28799
Hungary,1957,,,1382,371000,9839,31184
Hungary,1958,,,1488,398000,9882,33273
Hungary,1959,,,1602,420000,9937,34622
Hungary,1960,,,1724,438000,9984,36431
Hungary,1961,,,1856,459000,10028,38273
Hungary,1962,,,1998,479000,10061,39868
Hungary,1963,,,2150,505000,10088,42056
Hungary,1964,,,2314,539000,10120,44424
Hungary,1965,,,2491,566000,10153,44770
Hungary,1966,,,2682,597000,10185,47319
Hungary,1967,,,2887,635000,10224,50033
Hungary,1968,,,3107,684000,10264,50641
Hungary,1969,,,3344,778000,10303,52155
Hungary,1970,,,3600,824000,10337,51974
Hungary,1971,,,3695,873000,10365,54293
Hungary,1972,,,3792,924000,10394,55460
Hungary,1973,,,3892,968000,10426,58339
Hungary,1974,,,3995,1014000,10471,59852
Hungary,1975,0,,4100,1048000,10532,61135
Hungary,1976,0,,4323,1076000,10589,61316
Hungary,1977,0,,4557,1104000,10637,65164
Hungary,1978,0,,4804,1143000,10673,66743
Hungary,1979,0,,5065,1187000,10698,66875
Hungary,1980,0,,5340,1261000,10710,67549
Hungary,1981,0,,5492,1297000,10713,68026
Hungary,1982,0,,5648,1338000,10711,70477
Hungary,1983,0,,5809,1383000,10700,69753
Hungary,1984,0,,5974,1433000,10679,71579
Hungary,1985,0,,6144,1485000,10657,69819
Hungary,1986,0,,6170,1541000,10640,71217
Hungary,1987,0,,6196,1609000,10621,72319
Iceland,1946,,,34,,,
Iceland,1947,,,34,,,
Iceland,1948,,,34,,,
Iceland,1949,,,35,,,
Iceland,1950,,,35,,,
Iceland,1951,,,35,,,
Iceland,1952,,,36,,,
Iceland,1953,,,37,,,
Iceland,1954,,,39,,,
Iceland,1955,,,41,,,
Iceland,1956,,,43,,,
Iceland,1957,,,45,,,
Iceland,1958,,,46,,,
Iceland,1959,,,47,,,
Iceland,1960,,,50,,,
Iceland,1961,,,55,,,
Iceland,1962,,,60,,,
Iceland,1963,,,66,,,
Iceland,1964,,,72,,,
Iceland,1965,,,79,,,
Iceland,1966,,,87,,,
Iceland,1967,,,95,,,
Iceland,1968,,,104,,,
Iceland,1969,,,114,,,
Iceland,1970,,,125,,,
Iceland,1971,,,128,,,
Iceland,1972,,,131,,,
Iceland,1973,,,134,,,
Iceland,1974,,,137,,,
Iceland,1975,0,,140,75143.93,,
Iceland,1976,0,,144,73592.914,,
Iceland,1977,0,,148,74641.977,,
Iceland,1978,0,,153,77567.031,,
Iceland,1979,0,,157,80442.297,,
India,1947,,,221,111000,344367,220797
India,1948,,,282,126000,347913,209448
India,1949,,,343,129000,353333,213453
India,1950,,,460,168000,359000,222222
India,1951,,,577,164000,365000,227362
India,1952,,,695,179000,372000,234148
India,1953,,,838,184000,379000,248963
India,1954,,,917,209000,386000,259262
India,1955,,,996,232000,393000,265527
India,1956,,,1076,265000,401000,280978
India,1957,,,1252,295000,409000,277924
India,1958,,,1428,367000,418000,299137
India,1959,,,1604,427000,426000,305499
India,1960,,,2148,437000,434000,326910
India,1961,,,2690,,444000,336744
India,1962,,,3232,594000,454000,344204
India,1963,,,3774,681000,464000,361442
India,1964,,,4317,763000,474000,389262
India,1965,,,5401,861000,485000,373814
India,1966,,,6485,927000,495000,377207
India,1967,,,7579,1018000,506000,408349
India,1968,,,9275,1057000,518000,418907
India,1969,,,10035,1120000,529000,446872
India,1970,,,11747,1217000,541000,469584
India,1971,,,12678,1293000,554000,474338
India,1972,,,13683,1396000,567000,472766
India,1973,,,14767,1600000,580000,494832
India,1974,,,15937,1637000,593000,500146
India,1975,0,,17200,1744000,607000,544683
India,1976,0,,18682,1914000,620000,551402
India,1977,0,,20291,2096000,634000,593834
India,1978,0,,22039,2247000,648000,625695
India,1979,0,,23938,2424000,664000,594510
India,1980,0,,26000,,679000,637202
India,1981,0,,30000,2982000,692000,675882
India,1982,0,,34000,3019000,708000,697705
India,1983,0,,38000,3238000,723000,753942
India,1984,0,,44000,3488000,739000,783042
India,1985,0,,50000,3761000,755000,814344
India,1986,0,,53000,4057000,771000,848990
India,1987,0,,56000,4420000,788000,886154
India,1988,0,,60000,5113000,805000,978822
India,1989,0,,63000,,822000,1000000
India,1990,0,,67000,,839000,1100000
India,1991,0,,80000,,856000,1100000
India,1992,0,1002.75,85000,,872000,1200000
India,1993,0,2002.513,90000,,891000,1200000
India,1994,0,9997.783,95000,,908000,1300000
India,1995,77053.62,251218.1,111000,,927000,1400000
India,1996,331227.4,454473.5,113500,,943000,1500000
India,1997,891262.8,707480.8,116000,,959000,1600000
India,1998,1195350,1399942,118600,,975000,1700000
India,1999,1886124,2802694,121200,,991691,1800000
Indonesia,1949,,,125,36000,77654,62908
Indonesia,1950,,,166,43000,79043,66358
Indonesia,1951,,,208,59000,80525,71304
Indonesia,1952,,,250,63000,82052,74679
Indonesia,1953,,,377,64000,83611,78394
Indonesia,1954,,,438,67000,85196,83283
Indonesia,1955,,,500,73000,86807,85571
Indonesia,1956,,,542,79000,88456,86700
Indonesia,1957,,,585,85000,90124,92631
Indonesia,1958,,,627,91000,91821,89293
Indonesia,1959,,,670,115000,93565,93129
Indonesia,1960,,,752,122000,95254,97082
Indonesia,1961,,,835,126000,97085,103446
Indonesia,1962,,,918,140000,99028,103332
Indonesia,1963,,,1001,148000,101009,99371
Indonesia,1964,,,1084,204000,103031,103043
Indonesia,1965,,,1167,172000,105093,104070
Indonesia,1966,,,1250,166000,107197,104089
Indonesia,1967,,,1500,169000,109343,101739
Indonesia,1968,,,1750,181000,111532,111662
Indonesia,1969,,,2001,182000,113765,125408
Indonesia,1970,,,2502,201000,116044,138612
Indonesia,1971,,,3004,230000,118368,146200
Indonesia,1972,,,3507,240000,121282,162748
Indonesia,1973,,,4007,269000,124271,186900
Indonesia,1974,,,4508,285000,127338,196374
Indonesia,1975,0,,5010,305000,130485,196374
Indonesia,1976,0,,6239,319000,133713,213675
Indonesia,1977,0,,7769,347000,137026,230338
Indonesia,1978,0,,9674,393000,140425,240853
Indonesia,1979,0,,12046,441000,143912,253961
Indonesia,1980,0,,15000,513000,147490,275805
Indonesia,1981,0,,16100,584000,150657,294768
Indonesia,1982,0,,17300,669000,153894,283922
Indonesia,1983,0,,18600,,157204,295296
Indonesia,1984,1736.948,,20000,788000,160588,315677
Indonesia,1985,2017.488,,21500,796000,164047,323451
Indonesia,1986,4512.395,,22500,804000,166976,342452
Indonesia,1987,6302.788,,23600,890000,169959,359323
Indonesia,1988,8991.83,,24600,938000,172999,379917
Indonesia,1989,12919.7,,25800,,176094,414090
Indonesia,1990,17980.29,,26500,,179248,450901
Indonesia,1991,24562.64,,27100,,182223,473680
Indonesia,1992,35592.25,,27700,,185259,524482
Indonesia,1993,53461.13,,28300,,188359,560544
Indonesia,1994,78079.88,2001.432,28900,,191524,601301
Indonesia,1995,208474.6,49485.3,29500,,194755,648332
Indonesia,1996,554340.4,108401.2,31000,,198025,696426
Indonesia,1997,901492.6,377847.5,31500,,201350,727953
Indonesia,1998,1047436,501204.2,32000,,204390,627499
Indonesia,1999,2200089,891540.1,32500,,207429,627813
Iran,1815,,,0,,,
Iran,1816,,,0,,,
Iran,1817,,,0,,,
Iran,1818,,,0,,,
Iran,1819,,,0,,,
Iran,1820,,,0,,,
Iran,1821,,,0,,,
Iran,1822,,,0,,,
Iran,1823,,,0,,,
Iran,1824,,,0,,,
Iran,1825,,,0,,,
Iran,1826,,,0,,,
Iran,1827,,,0,,,
Iran,1828,,,0,,,
Iran,1829,,,0,,,
Iran,1830,,,0,,,
Iran,1831,,,0,,,
Iran,1832,,,0,,,
Iran,1833,,,0,,,
Iran,1834,,,0,,,
Iran,1835,,,0,,,
Iran,1836,,,0,,,
Iran,1837,,,0,,,
Iran,1838,,,0,,,
Iran,1839,,,0,,,
Iran,1840,,,0,,,
Iran,1841,,,0,,,
Iran,1842,,,0,,,
Iran,1843,,,0,,,
Iran,1844,,,0,,,
Iran,1845,,,0,,,
Iran,1846,,,0,,,
Iran,1847,,,0,,,
Iran,1848,,,0,,,
Iran,1849,,,0,,,
Iran,1850,,,0,,,
Iran,1851,,,0,,,
Iran,1852,,,0,,,
Iran,1853,,,0,,,
Iran,1854,,,0,,,
Iran,1855,,,0,,,
Iran,1856,,,0,,,
Iran,1857,,,0,,,
Iran,1858,,,0,,,
Iran,1859,,,0,,,
Iran,1860,,,0,,,
Iran,1861,,,0,,,
Iran,1862,,,0,,,
Iran,1863,,,0,,,
Iran,1864,,,0,,,
Iran,1865,,,0,,,
Iran,1866,,,0,,,
Iran,1867,,,0,,,
Iran,1868,,,0,,,
Iran,1869,,,0,,,
Iran,1870,,,0,,,
Iran,1871,,,0,,,
Iran,1872,,,0,,,
Iran,1873,,,0,,,
Iran,1874,,,0,,,
Iran,1875,,,0,,,
Iran,1876,,,0,,,
Iran,1877,,,0,,,
Iran,1878,,,0,,,
Iran,1879,,,0,,,
Iran,1880,,,0,,,
Iran,1881,,,0,,,
Iran,1882,,,0,,,
Iran,1883,,,0,,,
Iran,1884,,,0,,,
Iran,1885,,,0,,,
Iran,1886,,,0,,,
Iran,1887,,,0,,,
Iran,1888,,,0,,,
Iran,1889,,,0,,,
Iran,1890,,,0,,,
Iran,1891,,,0,,,
Iran,1892,,,0,,,
Iran,1893,,,0,,,
Iran,1894,,,0,,,
Iran,1895,,,0,,,
Iran,1896,,,0,,,
Iran,1897,,,0,,,
Iran,1898,,,0,,,
Iran,1899,,,0,,,
Iran,1900,,,0,,9860,
Iran,1901,,,0,,9920,
Iran,1902,,,0,,9990,
Iran,1903,,,0,,10070,
Iran,1904,,,0,,10140,
Iran,1905,,,0,,10210,
Iran,1906,,,0,,10290,
